year	sex	age_gr	mig_variant	edu_variant	lfpr_variant	c1_1	c1_2	c1_3
2015	F	15-19	1	1	2	593	2031	0
2015	F	15-19	1	1	3	593	2031	0
2015	F	15-19	1	1	5	593	2031	0
2015	F	15-19	1	1	4	593	2031	0
2015	F	15-19	1	1	1	16403	7912	1736
2015	F	15-19	1	4	2	593	2031	0
2015	F	15-19	1	4	3	593	2031	0
2015	F	15-19	1	4	5	593	2031	0
2015	F	15-19	1	4	4	593	2031	0
2015	F	15-19	1	4	1	16403	7912	1736
2015	F	15-19	1	2	2	593	2031	0
2015	F	15-19	1	2	3	593	2031	0
2015	F	15-19	1	2	5	593	2031	0
2015	F	15-19	1	2	4	593	2031	0
2015	F	15-19	1	2	1	16403	7912	1736
2015	F	15-19	1	3	2	593	2031	0
2015	F	15-19	1	3	3	593	2031	0
2015	F	15-19	1	3	5	593	2031	0
2015	F	15-19	1	3	4	593	2031	0
2015	F	15-19	1	3	1	16403	7912	1736
2015	F	15-19	4	1	2	593	2031	0
2015	F	15-19	4	1	3	593	2031	0
2015	F	15-19	4	1	5	593	2031	0
2015	F	15-19	4	1	4	593	2031	0
2015	F	15-19	4	1	1	16403	7912	1736
2015	F	15-19	4	4	2	593	2031	0
2015	F	15-19	4	4	3	593	2031	0
2015	F	15-19	4	4	5	593	2031	0
2015	F	15-19	4	4	4	593	2031	0
2015	F	15-19	4	4	1	16403	7912	1736
2015	F	15-19	4	2	2	593	2031	0
2015	F	15-19	4	2	3	593	2031	0
2015	F	15-19	4	2	5	593	2031	0
2015	F	15-19	4	2	4	593	2031	0
2015	F	15-19	4	2	1	16403	7912	1736
2015	F	15-19	4	3	2	593	2031	0
2015	F	15-19	4	3	3	593	2031	0
2015	F	15-19	4	3	5	593	2031	0
2015	F	15-19	4	3	4	593	2031	0
2015	F	15-19	4	3	1	16403	7912	1736
2015	F	15-19	3	1	2	593	2031	0
2015	F	15-19	3	1	3	593	2031	0
2015	F	15-19	3	1	5	593	2031	0
2015	F	15-19	3	1	4	593	2031	0
2015	F	15-19	3	1	1	16403	7912	1736
2015	F	15-19	3	4	2	593	2031	0
2015	F	15-19	3	4	3	593	2031	0
2015	F	15-19	3	4	5	593	2031	0
2015	F	15-19	3	4	4	593	2031	0
2015	F	15-19	3	4	1	16403	7912	1736
2015	F	15-19	3	2	2	593	2031	0
2015	F	15-19	3	2	3	593	2031	0
2015	F	15-19	3	2	5	593	2031	0
2015	F	15-19	3	2	4	593	2031	0
2015	F	15-19	3	2	1	16403	7912	1736
2015	F	15-19	3	3	2	593	2031	0
2015	F	15-19	3	3	3	593	2031	0
2015	F	15-19	3	3	5	593	2031	0
2015	F	15-19	3	3	4	593	2031	0
2015	F	15-19	3	3	1	16403	7912	1736
2015	F	15-19	2	1	2	593	2031	0
2015	F	15-19	2	1	3	593	2031	0
2015	F	15-19	2	1	5	593	2031	0
2015	F	15-19	2	1	4	593	2031	0
2015	F	15-19	2	1	1	16403	7912	1736
2015	F	15-19	2	4	2	593	2031	0
2015	F	15-19	2	4	3	593	2031	0
2015	F	15-19	2	4	5	593	2031	0
2015	F	15-19	2	4	4	593	2031	0
2015	F	15-19	2	4	1	16403	7912	1736
2015	F	15-19	2	2	2	593	2031	0
2015	F	15-19	2	2	3	593	2031	0
2015	F	15-19	2	2	5	593	2031	0
2015	F	15-19	2	2	4	593	2031	0
2015	F	15-19	2	2	1	16403	7912	1736
2015	F	15-19	2	3	2	593	2031	0
2015	F	15-19	2	3	3	593	2031	0
2015	F	15-19	2	3	5	593	2031	0
2015	F	15-19	2	3	4	593	2031	0
2015	F	15-19	2	3	1	16403	7912	1736
2015	F	20-24	1	1	2	2835	9184	6417
2015	F	20-24	1	1	3	2835	9184	6417
2015	F	20-24	1	1	5	2835	9184	6417
2015	F	20-24	1	1	4	2835	9184	6417
2015	F	20-24	1	1	1	10734	17191	10676
2015	F	20-24	1	4	2	2835	9184	6417
2015	F	20-24	1	4	3	2835	9184	6417
2015	F	20-24	1	4	5	2835	9184	6417
2015	F	20-24	1	4	4	2835	9184	6417
2015	F	20-24	1	4	1	10734	17191	10676
2015	F	20-24	1	2	2	2835	9184	6417
2015	F	20-24	1	2	3	2835	9184	6417
2015	F	20-24	1	2	5	2835	9184	6417
2015	F	20-24	1	2	4	2835	9184	6417
2015	F	20-24	1	2	1	10734	17191	10676
2015	F	20-24	1	3	2	2835	9184	6417
2015	F	20-24	1	3	3	2835	9184	6417
2015	F	20-24	1	3	5	2835	9184	6417
2015	F	20-24	1	3	4	2835	9184	6417
2015	F	20-24	1	3	1	10734	17191	10676
2015	F	20-24	4	1	2	2835	9184	6417
2015	F	20-24	4	1	3	2835	9184	6417
2015	F	20-24	4	1	5	2835	9184	6417
2015	F	20-24	4	1	4	2835	9184	6417
2015	F	20-24	4	1	1	10734	17191	10676
2015	F	20-24	4	4	2	2835	9184	6417
2015	F	20-24	4	4	3	2835	9184	6417
2015	F	20-24	4	4	5	2835	9184	6417
2015	F	20-24	4	4	4	2835	9184	6417
2015	F	20-24	4	4	1	10734	17191	10676
2015	F	20-24	4	2	2	2835	9184	6417
2015	F	20-24	4	2	3	2835	9184	6417
2015	F	20-24	4	2	5	2835	9184	6417
2015	F	20-24	4	2	4	2835	9184	6417
2015	F	20-24	4	2	1	10734	17191	10676
2015	F	20-24	4	3	2	2835	9184	6417
2015	F	20-24	4	3	3	2835	9184	6417
2015	F	20-24	4	3	5	2835	9184	6417
2015	F	20-24	4	3	4	2835	9184	6417
2015	F	20-24	4	3	1	10734	17191	10676
2015	F	20-24	3	1	2	2835	9184	6417
2015	F	20-24	3	1	3	2835	9184	6417
2015	F	20-24	3	1	5	2835	9184	6417
2015	F	20-24	3	1	4	2835	9184	6417
2015	F	20-24	3	1	1	10734	17191	10676
2015	F	20-24	3	4	2	2835	9184	6417
2015	F	20-24	3	4	3	2835	9184	6417
2015	F	20-24	3	4	5	2835	9184	6417
2015	F	20-24	3	4	4	2835	9184	6417
2015	F	20-24	3	4	1	10734	17191	10676
2015	F	20-24	3	2	2	2835	9184	6417
2015	F	20-24	3	2	3	2835	9184	6417
2015	F	20-24	3	2	5	2835	9184	6417
2015	F	20-24	3	2	4	2835	9184	6417
2015	F	20-24	3	2	1	10734	17191	10676
2015	F	20-24	3	3	2	2835	9184	6417
2015	F	20-24	3	3	3	2835	9184	6417
2015	F	20-24	3	3	5	2835	9184	6417
2015	F	20-24	3	3	4	2835	9184	6417
2015	F	20-24	3	3	1	10734	17191	10676
2015	F	20-24	2	1	2	2835	9184	6417
2015	F	20-24	2	1	3	2835	9184	6417
2015	F	20-24	2	1	5	2835	9184	6417
2015	F	20-24	2	1	4	2835	9184	6417
2015	F	20-24	2	1	1	10734	17191	10676
2015	F	20-24	2	4	2	2835	9184	6417
2015	F	20-24	2	4	3	2835	9184	6417
2015	F	20-24	2	4	5	2835	9184	6417
2015	F	20-24	2	4	4	2835	9184	6417
2015	F	20-24	2	4	1	10734	17191	10676
2015	F	20-24	2	2	2	2835	9184	6417
2015	F	20-24	2	2	3	2835	9184	6417
2015	F	20-24	2	2	5	2835	9184	6417
2015	F	20-24	2	2	4	2835	9184	6417
2015	F	20-24	2	2	1	10734	17191	10676
2015	F	20-24	2	3	2	2835	9184	6417
2015	F	20-24	2	3	3	2835	9184	6417
2015	F	20-24	2	3	5	2835	9184	6417
2015	F	20-24	2	3	4	2835	9184	6417
2015	F	20-24	2	3	1	10734	17191	10676
2015	F	25-29	1	1	2	3797	9856	23979
2015	F	25-29	1	1	3	3797	9856	23979
2015	F	25-29	1	1	5	3797	9856	23979
2015	F	25-29	1	1	4	3797	9856	23979
2015	F	25-29	1	1	1	11465	17937	24576
2015	F	25-29	1	4	2	3797	9856	23979
2015	F	25-29	1	4	3	3797	9856	23979
2015	F	25-29	1	4	5	3797	9856	23979
2015	F	25-29	1	4	4	3797	9856	23979
2015	F	25-29	1	4	1	11465	17937	24576
2015	F	25-29	1	2	2	3797	9856	23979
2015	F	25-29	1	2	3	3797	9856	23979
2015	F	25-29	1	2	5	3797	9856	23979
2015	F	25-29	1	2	4	3797	9856	23979
2015	F	25-29	1	2	1	11465	17937	24576
2015	F	25-29	1	3	2	3797	9856	23979
