country	year	sex	age_gr	mig_variant	edu_variant	lfpr_variant	c0_1	c0_2	c0_3	c1_1	c1_2	c1_3	c2_1	c2_2	c2_3
DK	2015	F	20	3	3	4	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	3	3	3	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	3	3	0	51846	79639	23633	2458	4940	3670	5721	8015	3115
DK	2015	F	20	3	1	1	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	3	1	2	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	3	1	4	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	3	1	3	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	3	1	0	51846	79639	23633	2458	4940	3670	5721	8015	3115
DK	2015	F	20	3	2	1	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	3	2	2	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	3	2	4	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	3	2	3	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	3	2	0	51846	79639	23633	2458	4940	3670	5721	8015	3115
DK	2015	F	20	2	0	1	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	2	0	2	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	2	0	4	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	2	0	3	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	2	0	0	51846	79639	23633	2458	4940	3670	5721	8015	3115
DK	2015	F	20	2	3	1	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	2	3	2	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	2	3	4	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	2	3	3	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	2	3	0	51846	79639	23633	2458	4940	3670	5721	8015	3115
DK	2015	F	20	2	1	1	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	2	1	2	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	2	1	4	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	2	1	3	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	2	1	0	51846	79639	23633	2458	4940	3670	5721	8015	3115
DK	2015	F	20	2	2	1	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	2	2	2	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	2	2	4	25728	59895	20507	888	4158	2602	2124	4911	2325
